item_id,user_no,sales_type,보증금액,월세금액,전용면적_m2,공급면적_m2,local1,local2,local3,random_location,floor,updated_at,approve_date,residence_type,approve_year,random_lat,random_long,is_underground
37817389,3148138,월세,200,23.0,26.45,26.45,경기도,시흥시,정왕동,"37.349878714399246,126.74405006160686",3,2023-09-07 09:48:46,1999.01.12,단독주택,1999,37.349878714399246,126.74405006160686,0
38025166,457146,월세,100,41.0,26.45,26.45,경기도,시흥시,정왕동,"37.35351279514728,126.73856280494257",3,2023-09-09 14:26:11,20120113,단독주택,2012,37.35351279514728,126.73856280494257,0
38023720,3148138,월세,200,27.0,26.45,26.45,경기도,시흥시,정왕동,"37.34908607259992,126.74627881199135",3,2023-09-09 11:08:16,2003.0610,단독주택,2003,37.34908607259992,126.74627881199135,0
37566867,959581,월세,300,30.0,29.75,29.75,경기도,시흥시,정왕동,"37.35368557460854,126.73882982642064",3,2023-08-29 14:38:28,20100910,단독주택,2010,37.35368557460854,126.73882982642064,0
37861126,10884184,월세,200,27.0,26.45,26.45,경기도,시흥시,정왕동,"37.34578268213101,126.74063080466819",1,2023-09-03 10:52:55,2001. 11. 19,단독주택,2001,37.34578268213101,126.74063080466819,0
37921005,5235991,월세,300,40.0,26.45,26.45,경기도,시흥시,정왕동,"37.35272290053653,126.74309007936897",1,2023-08-31 19:37:24,2016/6/9,단독주택,2016,37.35272290053653,126.74309007936897,0
38020512,3865796,월세,200,26.0,23.14,23.14,경기도,시흥시,정왕동,"37.353995158476046,126.74196383460784",5,2023-09-11 16:33:10,20120522,단독주택,2012,37.353995158476046,126.74196383460784,0
37972250,959581,월세,2000,20.0,26.4463,26.4463,경기도,시흥시,정왕동,"37.35187092712936,126.74014415921971",3,2023-09-05 12:06:10,2014.12.31,고시원,2014,37.35187092712936,126.74014415921971,0
38045869,1561224,월세,300,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.34870682109061,126.74556427830528",1,2023-09-11 17:25:57,20040615,단독주택,2004,37.34870682109061,126.74556427830528,0
37862892,303647,월세,300,30.0,29.75,29.75,경기도,시흥시,정왕동,"37.35206609676177,126.7370075136189",3,2023-08-26 14:10:59,2003.08.21,단독주택,2003,37.35206609676177,126.7370075136189,0
38031453,1638157,월세,500,45.0,26.45,26.45,경기도,시흥시,정왕동,"37.35312023343047,126.74707706727222",5,2023-09-10 11:08:55,20190910,단독주택,2019,37.35312023343047,126.74707706727222,0
37998984,5208753,전세,4000,,26.45,26.45,경기도,시흥시,정왕동,"37.3537186922826,126.74734886208596",2,2023-09-07 11:49:36,2014.9.2,단독주택,2014,37.3537186922826,126.74734886208596,0
37742196,2456045,월세,400,41.0,26.45,26.45,경기도,시흥시,정왕동,"37.35313420693473,126.73929434410331",2,2023-08-16 10:49:29,20141203,단독주택,2014,37.35313420693473,126.73929434410331,0
38004716,3865796,월세,300,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.35338480866534,126.74696411893336",3,2023-09-11 17:51:27,20041228,단독주택,2004,37.35338480866534,126.74696411893336,0
38039508,959581,월세,300,30.0,29.75,29.75,경기도,시흥시,정왕동,"37.35374547916317,126.74055360483727",3,2023-09-11 12:46:41,2007.07.04,근린생활시설 및 단독주택,2007,37.35374547916317,126.74055360483727,0
38000989,303647,월세,300,29.0,29.75,29.75,경기도,시흥시,정왕동,"37.353870959985315,126.74637942249807",3,2023-09-07 13:27:46,2004.12.28,단독주택,2004,37.353870959985315,126.74637942249807,0
38024909,959581,월세,300,40.0,26.45,26.45,경기도,시흥시,정왕동,"37.35236146422921,126.7431122337212",4,2023-09-09 12:11:25,2016.06.14,근린생활시설 ,2016,37.35236146422921,126.7431122337212,0
38031477,1638157,월세,300,45.0,33.0578,33.0578,경기도,시흥시,정왕동,"37.35390821359189,126.73831584054719",4,2023-09-10 11:13:25,2014년1월16일,단독주택,2014,37.35390821359189,126.73831584054719,0
38045017,5980986,월세,500,50.0,47.74,50.25,경기도,시흥시,정왕동,"37.3498740408285,126.74261523234827",1,2023-09-11 16:43:04,2003.04.25,단독주택,2003,37.3498740408285,126.74261523234827,0
38047006,5115933,월세,1000,50.0,49.59,52.89,경기도,시흥시,정왕동,"37.348844059736265,126.74503728894707",1,2023-09-11 18:19:39,2001.09.12,단독주택,2001,37.348844059736265,126.74503728894707,0
37916738,303647,월세,1000,42.0,52.89,56.2,경기도,시흥시,정왕동,"37.35027898700014,126.74300120850899",1,2023-09-02 21:52:15,20040103,단독주택,2004,37.35027898700014,126.74300120850899,0
37850155,14558955,월세,3000,40.0,46.28,49.59,경기도,시흥시,정왕동,"37.353218531129016,126.73802718134563",4,2023-08-25 12:44:42,20030730,단독주택,2003,37.353218531129016,126.73802718134563,0
37937242,2676506,월세,500,50.0,14.34,27.26,경기도,시흥시,정왕동,"37.3523739612616,126.73913500503224",,2023-09-01 18:57:30,2017.07.03,오피스텔,2017,37.3523739612616,126.73913500503224,0
37742914,1328580,월세,300,48.0,14.31,28.65,경기도,시흥시,정왕동,"37.35235641344485,126.7391353574361",,2023-08-16 11:15:38,20170703,도시형생활주택,2017,37.35235641344485,126.7391353574361,0
37863643,1328580,월세,300,48.0,14.34,28.65,경기도,시흥시,정왕동,"37.35236955282508,126.73913050872484",,2023-08-26 15:04:20,2017년 07월 03일,도시형생활주택,2017,37.35236955282508,126.73913050872484,0
37861122,1328580,월세,5500,22.0,14.31,28.65,경기도,시흥시,정왕동,"37.35235281746237,126.7397424441432",,2023-09-11 12:29:41,20170703,도시형생활주택,2017,37.35235281746237,126.7397424441432,0
37794163,2676506,월세,1000,80.0,36.6,63.05,경기도,시흥시,정왕동,"37.352539357916186,126.746743796746",,2023-09-01 03:02:13,2022.8.5,오피스텔,2022,37.352539357916186,126.746743796746,0
37771905,959581,월세,1000,80.0,56.2,59.5,경기도,시흥시,정왕동,"37.353031719488015,126.74737225816777",5,2023-09-11 10:08:38,2022.08.05,다세대주택,2022,37.353031719488015,126.74737225816777,0
38009311,16880728,월세,1500,55.0,49.59,52.89,경기도,시흥시,정왕동,"37.34500909939475,126.74117548577613",1,2023-09-08 10:01:46,19971208,단독주택,1997,37.34500909939475,126.74117548577613,0
37973462,5435754,월세,1000,64.0,59.5,72.73,경기도,시흥시,정왕동,"37.35436421627984,126.73922537385116",5,2023-09-05 13:02:13,2004.05.11,단독주택,2004,37.35436421627984,126.73922537385116,0
37786029,1328580,월세,500,50.0,35.0,40.0,경기도,시흥시,정왕동,"37.34677723194792,126.74188218556907",3,2023-08-19 14:57:13,19970421,단독주택,1997,37.34677723194792,126.74188218556907,0
37971926,2676506,월세,1000,64.0,59.5,62.8,경기도,시흥시,정왕동,"37.353866857771145,126.73923232454273",5,2023-09-10 16:32:43,2004.5.11,단독주택,2004,37.353866857771145,126.73923232454273,0
38025966,14698808,월세,1000,50.0,49.59,52.89,경기도,시흥시,정왕동,"37.35202917275895,126.73759707422958",2,2023-09-09 13:22:47,20030821,단독주택,2003,37.35202917275895,126.73759707422958,0
37863614,1328580,월세,500,48.0,14.34,28.65,경기도,시흥시,정왕동,"37.35285166621315,126.73974378935836",,2023-08-26 15:02:58,2017년 07월 03일,도시형생활주택,2017,37.35285166621315,126.73974378935836,0
37742916,1328580,월세,300,48.0,14.31,28.65,경기도,시흥시,정왕동,"37.35236657693903,126.7397258555963",,2023-08-16 11:15:41,20170703,도시형생활주택,2017,37.35236657693903,126.7397258555963,0
37694166,5435754,전세,7000,,46.28,52.89,경기도,시흥시,정왕동,"37.35042102924304,126.74220977580495",1,2023-08-28 13:51:35,2001.11.09,단독주택,2001,37.35042102924304,126.74220977580495,0
37977574,2644235,월세,1000,64.0,59.5,62.81,경기도,시흥시,정왕동,"37.35386931692012,126.73983272775214",5,2023-09-05 16:15:12,2004   05  11,단독주택,2004,37.35386931692012,126.73983272775214,0
38007704,14717871,월세,1000,42.0,46.28,49.59,경기도,시흥시,정왕동,"37.34629649031928,126.75007540146129",1,2023-09-07 19:48:30,20000828,단독주택,2000,37.34629649031928,126.75007540146129,0
37855094,14558955,월세,1000,70.0,46.28,49.59,경기도,시흥시,정왕동,"37.3482963649528,126.74336229748745",2,2023-08-25 17:03:01,20021016,단독주택,2002,37.3482963649528,126.74336229748745,0
37973416,5435754,월세,500,50.0,49.59,59.5,경기도,시흥시,정왕동,"37.34987170739046,126.74264328360202",1,2023-09-05 13:00:29,2003.04.25,단독주택,2003,37.34987170739046,126.74264328360202,0
37920348,16880728,월세,500,50.0,46.28,50.0,경기도,시흥시,정왕동,"37.34987419340355,126.74326565649199",1,2023-08-31 18:28:16,20030425,단독주택,2003,37.34987419340355,126.74326565649199,0
38027895,2644235,월세,1000,42.0,46.28,49.59,경기도,시흥시,정왕동,"37.34678872133602,126.74950222196624",1,2023-09-09 15:34:48,2000   08  28,단독주택,2000,37.34678872133602,126.74950222196624,0
37863809,1328580,월세,300,48.0,14.34,28.65,경기도,시흥시,정왕동,"37.35236837593501,126.7391573261686",,2023-08-26 15:16:33,2017년 07월 03일,도시형생활주택,2017,37.35236837593501,126.7391573261686,0
37900318,303647,월세,1000,42.0,52.89,56.2,경기도,시흥시,정왕동,"37.34977278762702,126.74361777874236",1,2023-08-31 15:22:29,20040103,단독주택,2004,37.34977278762702,126.74361777874236,0
37877302,5435754,전세,8000,,49.59,59.5,경기도,시흥시,정왕동,"37.34978465834482,126.74280020154323",1,2023-09-11 13:44:17,2011.11.28,단독주택,2011,37.34978465834482,126.74280020154323,0
37971920,5115933,월세,1000,64.0,52.89,56.2,경기도,시흥시,정왕동,"37.35388686051661,126.73982422484129",5,2023-09-08 13:31:25,2004.05.11,단독주택,2004,37.35388686051661,126.73982422484129,0
37889121,959581,전세,8000,,49.59,52.89,경기도,시흥시,정왕동,"37.349776246568915,126.74221267562237",1,2023-08-29 12:09:16,20020913,단독주택,2002,37.349776246568915,126.74221267562237,0
37860951,1328580,월세,300,48.0,14.31,28.65,경기도,시흥시,정왕동,"37.35237748652051,126.73913561969172",,2023-08-26 12:07:23,2017.07.03,도시형생활주택,2017,37.35237748652051,126.73913561969172,0
38003382,14240450,월세,1000,42.0,46.28,52.89,경기도,시흥시,정왕동,"37.346789138718165,126.75007577982585",1,2023-09-07 15:26:13,20010912,단독주택,2001,37.346789138718165,126.75007577982585,0
37863645,1328580,월세,300,48.0,14.34,28.0,경기도,시흥시,정왕동,"37.35286078914465,126.7397370090427",,2023-08-26 15:04:38,2017년 07월 03일,도시형생활주택,2017,37.35286078914465,126.7397370090427,0
37859822,2644235,전세,7000,,52.89,56.2,경기도,시흥시,정왕동,"37.349907806843014,126.7427965606681",3,2023-09-05 16:13:13,2001.11.09,단독주택,2001,37.349907806843014,126.7427965606681,0
38044996,2676506,월세,500,50.0,42.98,46.28,경기도,시흥시,정왕동,"37.34941124466413,126.74323333148942",1,2023-09-11 16:42:03,2003.4.25,단독주택,2003,37.34941124466413,126.74323333148942,0
37772152,959581,월세,1000,60.0,42.98,46.28,경기도,시흥시,정왕동,"37.352731049160596,126.74107098405767",5,2023-08-18 14:31:09,20050520,단독주택,2005,37.352731049160596,126.74107098405767,0
37793197,2676506,월세,300,48.0,14.34,27.16,경기도,시흥시,정왕동,"37.3528727737831,126.7391115289173",,2023-08-21 09:55:00,2017.7.3,오피스텔,2017,37.3528727737831,126.7391115289173,0
37950973,14698808,월세,1000,50.0,49.59,52.89,경기도,시흥시,정왕동,"37.35039423369729,126.74134323287274",2,2023-09-09 13:22:46,20020516,단독주택,2002,37.35039423369729,126.74134323287274,0
37785929,1328580,전세,7500,,40.0,45.0,경기도,시흥시,정왕동,"37.3443639782815,126.74150667454147",3,2023-08-19 14:50:50,20161219,단독주택,2016,37.3443639782815,126.74150667454147,0
37985277,19892938,월세,1000,64.0,66.12,69.42,경기도,시흥시,정왕동,"37.35434217219979,126.73923817090994",5,2023-09-06 11:40:13,20040511,단독주택,2004,37.35434217219979,126.73923817090994,0
38032871,2676506,월세,5000,58.0,107.31,109.09,경기도,시흥시,정왕동,"37.34503005893987,126.7460302628154",3,2023-09-10 16:37:08,1997.7.22,단독주택,1997,37.34503005893987,126.7460302628154,0
37863658,1328580,월세,300,50.0,14.34,28.65,경기도,시흥시,정왕동,"37.35286108198863,126.73976825394529",,2023-08-26 15:05:20, 2017년 07월 03일,도시형생활주택,2017,37.35286108198863,126.73976825394529,0
37652381,14558955,월세,1000,55.0,49.59,52.89,경기도,시흥시,정왕동,"37.352060947192776,126.73728019387465",3,2023-08-25 12:44:44,20030514,단독주택,2003,37.352060947192776,126.73728019387465,0
37984546,959581,월세,5000,30.0,49.59,52.89,경기도,시흥시,정왕동,"37.356508021799556,126.75263726952498",4,2023-09-11 11:18:46,2016.11.21,도시형생활주택(원룸형),2016,37.356508021799556,126.75263726952498,0
37863637,1328580,월세,500,50.0,14.34,28.65,경기도,시흥시,정왕동,"37.35235539007328,126.73913456172141",,2023-08-26 15:03:53,2017년 07월 03일,도시형생활주택,2017,37.35235539007328,126.73913456172141,0
37863679,1328580,월세,1000,45.0,14.34,28.0,경기도,시흥시,정왕동,"37.352350119984415,126.73976864478442",,2023-08-26 15:06:45,2017년 07월 03일,도시형생활주택,2017,37.352350119984415,126.73976864478442,0
38041070,5980986,월세,1000,40.0,47.11,52.5,경기도,시흥시,정왕동,"37.34678309257029,126.74946615348036",1,2023-09-11 13:56:47,2000.08.28,단독주택,2000,37.34678309257029,126.74946615348036,0
37863666,1328580,월세,300,48.0,14.34,28.65,경기도,시흥시,정왕동,"37.352370423915666,126.73974861894303",,2023-08-26 15:06:04,2017년 07월 03일,도시형생활주택,2017,37.352370423915666,126.73974861894303,0
38027569,14717871,월세,1000,50.0,42.98,46.28,경기도,시흥시,정왕동,"37.34985331789025,126.74305138669813",2,2023-09-09 15:12:21,2001.09.21,단독주택,2001,37.34985331789025,126.74305138669813,0
37772345,959581,월세,1000,85.0,56.2,59.5,경기도,시흥시,정왕동,"37.35259427469733,126.7466185369622",7,2023-08-24 12:23:07,2022.08.13,ㄱㅗㅇㄷㅗㅇㅈㅜㅌㅐㄱ,2022,37.35259427469733,126.7466185369622,0
37993937,14558955,월세,500,50.0,46.28,49.59,경기도,시흥시,정왕동,"37.34939334658255,126.74327592799297",1,2023-09-06 18:27:09,20030425,단독주택,2003,37.34939334658255,126.74327592799297,0
37977510,2644235,월세,1000,100.0,105.79,115.7,경기도,시흥시,정왕동,"37.34743554727445,126.74714978131449",4,2023-09-09 10:37:23,2001  03  28,단독주택,2001,37.34743554727445,126.74714978131449,0
37783048,959581,전세,7500,,49.59,52.89,경기도,시흥시,정왕동,"37.349592726686915,126.74088623789764",1,2023-09-11 11:18:26,2002.05.07,단독주택,2002,37.349592726686915,126.74088623789764,0
37863622,1328580,월세,500,50.0,14.34,28.65,경기도,시흥시,정왕동,"37.35237342011146,126.73975016960591",,2023-08-26 15:03:18,2017년 07월 03일,도시형생활주택,2017,37.35237342011146,126.73975016960591,0
37936662,2676506,월세,500,50.0,14.34,27.26,경기도,시흥시,정왕동,"37.35286616891584,126.73975594719519",,2023-09-01 18:18:06,2017.07.03,공동주택,2017,37.35286616891584,126.73975594719519,0
37977277,2676506,월세,1000,55.0,49.59,52.89,경기도,시흥시,정왕동,"37.35369322069048,126.74359918456408",1,2023-09-05 16:02:15,2008.11.25,단독주택,2008,37.35369322069048,126.74359918456408,0
37985534,19892938,월세,500,50.0,46.28,49.59,경기도,시흥시,정왕동,"37.34939485059418,126.74260301968388",1,2023-09-06 11:49:59,20030425,단독주택,2003,37.34939485059418,126.74260301968388,0
37863629,1328580,월세,300,48.0,14.34,28.65,경기도,시흥시,정왕동,"37.352866664794746,126.73977831105572",,2023-08-26 15:03:35,2017년 07월 03일,도시형생활주택,2017,37.352866664794746,126.73977831105572,0
38009300,2644235,월세,500,50.0,49.59,52.89,경기도,시흥시,정왕동,"37.349400474598745,126.74326437116191",1,2023-09-08 10:01:00,2003.04.25,단독주택,2003,37.349400474598745,126.74326437116191,0
37984339,19892938,월세,500,50.0,46.28,49.59,경기도,시흥시,정왕동,"37.34940988920774,126.74264591360993",1,2023-09-06 11:04:47,20030425,단독주택,2003,37.34940988920774,126.74264591360993,0
38040107,5115933,월세,1000,40.0,46.28,49.59,경기도,시흥시,정왕동,"37.34680421411403,126.749495473192",1,2023-09-11 13:18:16,20000828,단독주택,2000,37.34680421411403,126.749495473192,0
38010100,950666,전세,14000,,33.43,77.24,경기도,시흥시,배곧동,"37.36731249593354,126.73187959351988",,2023-09-08 10:34:05,2018.06.29,오피스텔,2018,37.36731249593354,126.73187959351988,0
38030200,12524251,월세,500,50.0,21.06,53.77,경기도,시흥시,배곧동,"37.368257008180336,126.73175789015923",,2023-09-09 18:43:07,20180406,오피스텔,2018,37.368257008180336,126.73175789015923,0
38032972,350043,월세,2700,35.0,22.49,52.0,경기도,시흥시,배곧동,"37.36778217778684,126.73122432034167",,2023-09-10 17:07:28,20180629,오피스텔,2018,37.36778217778684,126.73122432034167,0
37998667,6124437,월세,500,50.0,22.49,52.28,경기도,시흥시,배곧동,"37.36732850078219,126.73122366648701",,2023-09-07 11:44:09,2018,오피스텔,2018,37.36732850078219,126.73122366648701,0
38010122,950666,전세,9300,,21.06,53.78,경기도,시흥시,배곧동,"37.3682510652421,126.73236132407568",,2023-09-08 10:34:44,2018.03,오피스텔,2018,37.3682510652421,126.73236132407568,0
37998786,6124437,전세,9000,,21.82,52.28,경기도,시흥시,배곧동,"37.36782565789618,126.7312068743026",,2023-09-07 11:44:11,2018,오피스텔,2018,37.36782565789618,126.7312068743026,0
37970326,4228230,월세,2700,35.0,22.49,52.28,경기도,시흥시,배곧동,"37.367317550250625,126.73183946164619",,2023-09-07 14:26:47,2018년 6월29일,오피스텔,2018,37.367317550250625,126.73183946164619,0
37998532,6124437,전세,8900,,21.06,53.77,경기도,시흥시,배곧동,"37.3677623606743,126.7323833216291",,2023-09-07 11:31:07,2018,오피스텔,2018,37.3677623606743,126.7323833216291,0
38032953,350043,전세,8500,,22.49,52.28,경기도,시흥시,배곧동,"37.36728919225386,126.73121384224613",,2023-09-10 17:03:00,20180629,오피스텔,2018,37.36728919225386,126.73121384224613,0
37937631,4228230,전세,9000,,22.49,52.28,경기도,시흥시,배곧동,"37.36729668794015,126.73182914416718",,2023-09-01 19:28:08,2018.6.29,오피스텔,2018,37.36729668794015,126.73182914416718,0
37998450,6124437,월세,500,48.0,21.06,52.89,경기도,시흥시,배곧동,"37.36774635874714,126.73233538311347",,2023-09-07 11:28:35,2018,오피스텔,2018,37.36774635874714,126.73233538311347,0
38026417,20661508,월세,500,45.0,21.06,53.77,경기도,시흥시,배곧동,"37.36777244652329,126.73238573900078",,2023-09-09 13:48:12,20180406,오피스텔,2018,37.36777244652329,126.73238573900078,0
38028100,3868336,월세,400,40.0,26.9,40.0,경기도,시흥시,월곶동,"37.38770261826284,126.7364278815671",,2023-09-09 15:50:00,20031013,오피스텔,2003,37.38770261826284,126.7364278815671,0
38045322,3868336,월세,1000,68.0,32.63,66.54,경기도,시흥시,월곶동,"37.391901645655146,126.74138427459576",,2023-09-11 16:59:44,20200508,도시형생활주택,2020,37.391901645655146,126.74138427459576,0
37906780,1328580,월세,500,50.0,29.88,47.75,경기도,시흥시,월곶동,"37.388379292512674,126.73460445022471",,2023-08-30 17:02:23,20070402,오피스텔,2007,37.388379292512674,126.73460445022471,0
37978707,3868336,월세,1000,65.0,37.36,81.62,경기도,시흥시,월곶동,"37.38986524182646,126.74029536874943",,2023-09-05 17:08:16,2019년11월26일,오피스텔,2019,37.38986524182646,126.74029536874943,0
37906774,1328580,월세,300,55.0,29.88,51.03,경기도,시흥시,월곶동,"37.38837061580059,126.73398450976879",,2023-08-30 17:02:24,20070402,오피스텔,2007,37.38837061580059,126.73398450976879,0
38003799,3868336,월세,500,50.0,25.79,56.88,경기도,시흥시,월곶동,"37.390379127411016,126.73966684850915",,2023-09-07 15:45:28,2019년11월26일,오피스텔,2019,37.390379127411016,126.73966684850915,0
38028091,3868336,월세,300,33.0,16.52,23.14,경기도,시흥시,월곶동,"37.389902497607025,126.74324247280528",,2023-09-09 15:49:33,2013년 12월26일,도시형생활주택,2013,37.389902497607025,126.74324247280528,0
